intercept,trend,control,noise,decay__TV,half_saturation__TV,slope__TV,effect__TV,decay__Radio,half_saturation__Radio,slope__Radio,effect__Radio,decay__Print,half_saturation__Print,slope__Print,effect__Print,decay__Paid Search,half_saturation__Paid Search,slope__Paid Search,effect__Paid Search,decay__Paid Social,half_saturation__Paid Social,slope__Paid Social,effect__Paid Social
0.6417222505783852,0.1101488846079582,-0.026760190081056075,0.028306915264903938,0.5616267496634508,2.053911509026653,0.8186597181875309,0.4578789931796338,0.24729337085526065,2.0479869702550673,0.7060184270024513,0.11304993580108558,0.5818445660068483,1.8974136666323986,0.7581760159189627,0.1448585786958498,0.21948123034550582,1.483581810437625,0.7805257159009256,0.2725823147519556,0.341735998414869,1.605843891665702,1.3753068981851175,0.04307310531756646
0.6412929916542366,0.10025796081014508,-0.025280897987511458,0.02440472467977871,0.5344443867716357,2.270911689574042,0.7483844824373145,0.4865498483329916,0.17887718797763916,2.272730672511337,0.5282321305217819,0.14545815459940686,0.5878812654148518,2.029681772107031,1.041459984857454,0.15355550517633149,0.24469525600059683,1.2628154003373393,1.0146454740377633,0.24983482912484692,0.23403983883392065,1.6055303813584494,1.4239150909595364,0.06285598482219769
0.5528473608206056,0.11655899288301222,-0.02330831738413385,0.024851205433483476,0.5901395100416393,2.1176457284054573,0.9322909456694576,0.4552517720987207,0.38640744445413866,2.1909308858310808,1.5583277188253504,0.14034497783429567,0.5777772587789353,1.1336882574461653,1.089069333464705,0.11766454563104549,0.4013071548456667,1.390009250739542,0.6356855557346,0.3197428957214611,0.3815757440166145,1.2379509476458972,1.3546052023032877,0.1238319512904009
0.5240367452265485,0.10559956341744368,-0.027171335221774413,0.029473859961982884,0.5853188864012931,1.1823265893084582,1.119930686821426,0.32186387880356715,0.3709110804847042,2.4818828543146796,1.2138727061815577,0.18806853948665192,0.5806562122092468,3.0239542638728967,0.9967032315980408,0.18438680344288297,0.4044982157805761,2.9564613917223426,0.49361987738259794,0.3664524752212047,0.5950258938884939,1.1990011901573407,1.2975857702312217,0.17249007067705913
0.555966673550671,0.1072402238461941,-0.03194095167659521,0.029202092593947113,0.581437833981722,1.7127122618134079,0.9650771486969013,0.4378471984502824,0.20499256321526244,2.4816265481611706,0.8148158070073505,0.16581528452647515,0.48448594121757627,3.7016912613434316,0.8960976492667079,0.2023725671072575,0.434570161188369,4.684687307087065,1.083278199179545,0.3154135230534408,0.18707399620936607,0.37878071163444466,1.421595144931057,0.19101351685749138
0.5594305802721614,0.11472192746232664,-0.028248459327964,0.029320818911937073,0.579192860703199,1.8530334741836962,0.9827225430664532,0.42709233813053,0.15238485657817924,2.897029839250069,0.8035259837903121,0.17763454949621574,0.5147454661052668,3.157091021229008,0.9304108469976172,0.1879054205280463,0.41727900223020764,5.650180270230518,1.047726852810808,0.3475604955043703,0.16876672537162338,0.36291263311332084,1.578153294475171,0.1927603724966213
0.40254777544438425,0.11188080844436565,-0.024308451305236838,0.027359369212367386,0.596085044759618,0.929331373854817,1.1180075614586806,0.3099779254838351,0.22725439650141527,1.4301403147933571,1.0860317760725555,0.13481091961558542,0.5971910600303404,1.4541253549436737,0.9039293488131627,0.1333992345172319,0.10049872556669617,0.2295978539788072,0.856143255111706,0.2702722229466069,0.48048527771256666,2.486236385051022,0.5105901271598969,0.3682503015283465
0.18780497409541175,0.11847693122728842,-0.023637372930534244,0.028938884637726436,0.576429259947075,2.8781038386608837,1.0039680675144218,0.5613187318020175,0.4310608456094811,3.798354790143664,1.0760128661172077,0.20987433287268809,0.6225971334239335,3.41453312497302,1.0859020309253538,0.17519521856728057,0.498559830741981,0.33991713126584644,1.475812499843003,0.5864581168556876,0.17501748954958168,0.5652033668751838,2.559326754009079,0.07904183388453383
0.42751269632418915,0.11994161592219674,-0.026183701515446963,0.028915197903460612,0.5254666969675822,2.948361632986552,0.7390012433799479,0.5569595368570212,0.3871832729841901,2.5439980565402203,0.8936736124601053,0.16761146839089422,0.449752044476397,2.3615237428929143,0.7565940564494689,0.17693418113242385,0.2691042203227667,0.33046139404676733,0.280155272323666,0.5124540370997012,0.3789630676224408,1.4393814526572282,0.6102237341509661,0.09428900247789652
0.4173908004495621,0.11260311173993204,-0.033625886210180096,0.02813282181989348,0.5706444103409298,2.385858573201539,0.7140611430655966,0.49702639851606434,0.38336406337104023,1.6312926861487114,1.2673972908454298,0.12101087040182398,0.37617090621059074,2.2905176427677465,0.598208129390396,0.13655406026618708,0.24933273071552078,0.4383707784773341,0.4127601788573115,0.48943704670918253,0.5289192207308979,1.5120364281443446,0.9771572594474037,0.12490917189610258
0.4575605030589696,0.12770023387188964,-0.04078142749275457,0.026912830338849204,0.5996455928794481,1.2432954412044488,1.05443019822227,0.37610211019238265,0.2953836294356594,1.1820850295662868,1.0141740112951891,0.10274133458236426,0.6298157810062227,1.3370151659808818,2.353015754075486,0.09678192306859221,0.5351688236525787,1.011448088899387,0.7903550716493531,0.46052257507624006,0.41474263934914835,2.2674366061510076,1.5653000843971174,0.08887403845235253
